xt_combined,label,source_file,text_hash,added_at
alsa driver rebuild fails with undeclared usb symbol i am trying to rebuild the recently posted alsa driver package for my kernel although i run red hat 7 3 i am not using a red hat kernel package my kernel is lovingly downloaded configured and built by hand call me old fashioned sadly the rpm rebuild fails part way through rpm rebuild alsa driver 0 9 0rc3 fr6 src rpm gcc dalsa build d kernel dmodule 1 i usr src redhat build alsa driver 0 9 0rc3 include i lib modules 2 4 18 build include o2 mpreferred stack boundary 2 march i686 dlinux wall wstrict prototypes fomit frame pointer pipe dexport symtab c sound c sound c 41 snd hack usb set interface undeclared here not in a function sound c 41 initializer element is not constant sound c 41 near initialization for ksymtab snd hack usb set interface value make 1 sound o error 1 the line in question looks like this usb workaround if linux version code export symbol snd hack usb set interface endif endif any suggestions rpm list mailing list http lists freshrpms net mailman listinfo rpm list,0,ham_258_0100.1728f45047ff2a1601d4e3ee91f26a00.eml,c00a976943ef8e4b45ee60b9e0b7e2267490c76e8cad83bec4269d03f14fc77c,2026-05-23T09:58:29.227953+00:00
i read that yesterday url http jeremy zawodny com blog archives 000194 html date 2002 09 25t22 56 08 08 00 matt describes something i ve been experiencing a lot recently you know you read too many primary sources when you read an article on slashdot and think i read that yesterday yeah ever since i got into weblogs i don t rely,0,ham_259_01998.f090217aafda1257441170988ef77744.eml,ee049341a02d51f49ef4abec4749a28e40e6a9390ea3e1ffe96ddc693fc5496b,2026-05-23T09:58:29.228076+00:00
re satalk ot dns mx record clarification please on fri sep 13 2002 at 01 33 43pm 0500 vernon wrote as i understand it dns a records are used in a rotating fashion for load balancing but dns mx records are used in order or prority meaning the 10 before the 20 and only 20 if the 10 isn t available that s the theory yes but only some of the mail is actually being scanned which leads me to believe that not all of the mail is actually hitting that box and the 10 never goes down why have i got something confused here no but either due to some technical glitch or downright just wanting to do so people send to the secondary it s a semi usual spammer trick actually to bypass the main server and send directly to a secondary since it will either have less filtering or be trusted or mx records in the mail world are all explained in rfc 2821 section 5 multiple mx records contain a preference indication that must be used in sorting see below lower numbers are more preferred than higher ones if there are multiple destinations with the same preference and there is no clear reason to favor one e g by recognition of an easily reached address then the sender smtp must randomize them to spread the load across multiple mail exchangers for a specific organization if it determines that it should relay the message without rewriting the address it must sort the mx records to determine candidates for delivery the records are first ordered by preference with the lowest numbered records being most preferred the relay host must then inspect the list for any of the names or addresses by which it might be known in mail transactions if a matching record is found all records at that preference level and higher numbered ones must be discarded from consideration if there are no records left at that point it is an error condition and the message must be returned as undeliverable if records do remain they should be tried best preference first as described above randomly generated tagline now let s say i like sheep and now let s say i take the sheep to a christmas party bob golub,0,ham_260_01473.1b15dc3174af070411cb9f2bd16add15.eml,1d8f0b9236b4bb8e0b777a55604838d57e7114b6e783d0fa4899f6633f462d49,2026-05-23T09:58:29.228388+00:00
use perl headlines for 2002 09 06 use perl daily headline mailer perl meetup posted by ziggy on thursday september 05 19 12 news http use perl org article pl sid 02 09 05 2316234 copyright 1997 2002 pudge all rights reserved you have received this message because you subscribed to it on use perl to stop receiving this and other messages from use perl or to add more messages or change your preferences please go to your user page http use perl org my messages you can log in and change your preferences from there,0,ham_261_1881.7a4b4e4c68a852fb5fb5876ec76899ab.eml,17834b30ea5aeac7a8f00a7b634ae609fc420c73f70b567ad48945e6a6e3479f,2026-05-23T09:58:29.228542+00:00
razor users razor with sendmail i m after a recipe for using razor with sendmail unfortunately i can t get procmail on my hosting but i do have full access to the sendmail alias list can anyone point me at some docs for this as i couldn t find anything in the razor docs julian bond email msm julian bond voidstar com webmaster http www ecademy com personal weblog http www voidstar com cv resume http www voidstar com cv m 44 0 77 5907 2173 t 44 0 192 0412 433 this sf net email is sponsored by osdn tired of that same old cell phone get a new here for free https www inphonic com r asp r sourceforge1 refcode1 vs3390 razor users mailing list razor users lists sourceforge net https lists sourceforge net lists listinfo razor users,0,ham_262_1493.0e19ac93ca8fe935323151417bc2e959.eml,fea7703df64dbfe5884288e6166ec5a1ca6f9d8a8d94a13d10ab7e7c4f363d8c,2026-05-23T09:58:29.228730+00:00
qotd inside me there s a thin woman screaming to get out forwarded by nev dull forwarded by kole john p hp ftcollins ex1 from bell lori mailto loribell01 yahoo com inside me there s a thin woman screaming to get out but i can usually shut the bitch up with some chocolate,0,ham_263_01376.efdd59f2e2f8ea1dab5a2822bfd57793.eml,8a9f47f66bcd4044be84b14410942c2480bbf8db5de744f7cc2c6f51ea73ef51,2026-05-23T09:58:29.228866+00:00
re apt get question once upon a time stephen wrote apt get install mnt cdrom linux cdburner cdrtools cdrecord 1 11a23 1 i386 rpm this is not how apt is meant to be used see gordon s answer to your post on the valhalla list for details matthias matthias saou world trade center edificio norte 4 planta system and network engineer 08039 barcelona spain electronic group interactive phone 34 936 00 23 23 rpm list mailing list http lists freshrpms net mailman listinfo rpm list,0,ham_264_1141.42ab0fa28e1e4653f538879dcf15a368.eml,e33fc7839dd722b1c6ac844ef66dc87310dd652a80f9aa29d736fc750b24b80d,2026-05-23T09:58:29.229047+00:00
ultrasound blood purifier tackles fat problem url http www newsisfree com click 2 8199104 1440 date not supplied millions of tiny fat droplets are thought to damage the brains of most heart surgery patients sonic waves may help,0,ham_265_01969.cf0d52e9e3e36aad1531882f263d2c16.eml,ac6c7a47f258957fb0a842650ae92457bff505c7e76245cdf8e53869242ae045,2026-05-23T09:58:29.229158+00:00
re java is for kiddies 6 hardware is getting so fast that i m not sure if the performance difference between java and c c are relevant any more when out of the box parsing transform of xml in java is 25x slower than c on the same hardware then it does matter,0,ham_266_0113.55a6bf6a4534d447af2060b174c0d70a.eml,9f85080ac2d310d8656652a81b0b5d496f6e7931a74a4a4eef57a1f8137576ee,2026-05-23T09:58:29.229313+00:00
re sorting on mon 9 sep 2002 rick baartman wrote is there a way to do a global sort command wanting to sort like that is not common i d be surprised if exmh has a widget for it you can achieve what you want with the command line mh tools though i suggest doing the following from a shell prompt sh c for f in folders recurse fast do sortm f done the command sortm will sort a particular folder and folders recurse fast prints out a list of all of your folders thanks tom and jacob the above works but without the double quotes i e sh c for f in folders recurse fast do sortm f done i d attach this command to the sorting menu if i knew any tcl rick exmh users mailing list exmh users redhat com https listman redhat com mailman listinfo exmh users,0,ham_267_1064.cc185e02744782aa86371b064d602e62.eml,bff453554349209b19703a2057b9b4ccda97bd7484f6e317437991e505f7d566,2026-05-23T09:58:29.229518+00:00
re buy was re it s back triple digit dow gains at 2pm on thu 25 jul 2002 r a hettinga wrote so in light of the erstwhile bloodbath on capital hill and the real one we just saw a few days ago in the market it may be time for people to remember what mr rothschild said and buy now while there s blood in the streets luckily i m in no such predilection as technolumpen however the signs do seem to head for a much deeper crapper than the one we re currently in and this has relevance to those switching jobs or those just entering the job market nano bio startups are all screwed up alas it s too early to wait for the radioactive glass to cool down while the nukes are still going off imo http xent com mailman listinfo fork,0,ham_268_00886.9b1023e9b85ce2ad96f209de582e5d71.eml,12a867a1203c833aaeda049c54418beff9a82e05720d5c7b98f2307c9b02f561,2026-05-23T09:58:29.229690+00:00
re sadev phew matt kettler said ok first the important stuff happy birthday justin a lil late but oh well cheers a 13 miss ratio on the spam corpus at 5 0 seems awfully high although that nice low fp percentage is quite nice as is the narrow in of average fp fn scores compared to 2 40 as dan said it s a hard corpus made harder without the spamtrap data also and this is an important point those measurements can t be directly compared because i changed the methodology in 2 40 the scores were evolved on the entire corpus then evaluated using that corpus ie there was no blind testing and the scores could overfit and still provide good statistics in 2 42 they re evaluated blind on a totally unseen set of messages so those figures would be a lot more accurate for real world use j,0,ham_269_01490.859db59aa3abbf8c92e1766d1aa147b5.eml,795b111c4f71668a5b73e6132c60f56e0b049af656a2c97f5a1a945678442887,2026-05-23T09:58:29.229853+00:00
re entrepreneurs i wrote i personally doubt it simply because i never heard of bush and chirac going to brighton actually it doesn t say that they did just that blair spoke to williams there r http xent com mailman listinfo fork,0,ham_270_0067.d77af11e9b2a74048c073462efecca12.eml,ae3d817534615cbb5e3f2743a088c3c075e66413d7a3250c9a356ce96fc04d71,2026-05-23T09:58:29.229991+00:00
spambayes deployment your mail and gives you only the non spam to train it you d only need to send it the false negatives somehow it can assume that anything is ham that you don t say is spam within 48 hours i have folks who leave their email programs running 24 hours a day constantly polling for mail if they go away for a long weekend lots of friday night spam will become ham on sunday night friday night seems to be the most popular time so we ll make this a config parameter your idea here ultimately i d like to see tight integration into the most popular email clients as a stop gap to the auto ham what s an auto ham how about adding an imap server with a spam and deleted ham folder most email clients can handle imap users should be able to quickly move spam into the spam folder i personally don t think imap has a bright future but for people who do use it that s certainly a good approach instead of deleting messages or by reprogramming the delete function they can quickly move ham into the ham folder yes guido van rossum home page http www python org guido,0,ham_271_1748.f61b77d47c074402d1ee5976e9a4fd7d.eml,47912e328ce73127ec43dbd77f05204379e9126705dff674a39477d83a4650ae,2026-05-23T09:58:29.230135+00:00
use perl headlines for 2002 09 17 use perl daily headline mailer new perl mongers web site posted by km on monday september 16 08 41 groups http use perl org article pl sid 02 09 16 1243234 java vs perl posted by pudge on monday september 16 11 15 java http use perl org article pl sid 02 09 16 1448246 this week on perl5 porters 9 15 september 2002 posted by rafael on monday september 16 16 17 summaries http use perl org article pl sid 02 09 16 2026255 copyright 1997 2002 pudge all rights reserved you have received this message because you subscribed to it on use perl to stop receiving this and other messages from use perl or to add more messages or change your preferences please go to your user page http use perl org my messages you can log in and change your preferences from there,0,ham_272_01789.f0bfa328796c1dbfb2be2b30c54b1d8f.eml,81e8fe2078156617bf4bbab26160707ee2083ce7ea439bdc7ce03817e79f8116,2026-05-23T09:58:29.230280+00:00
re a moment of silence for the first amendment fwd from owen byrne a flippant remark that i will probably regret sure there s assholes everywhere i just remember a lunch in spain with a semi famous american i think we had about 10 nationalities at the table and he managed to insult each of them within 15 minutes a historical perspective makes me think that empires roman british russian american whatever produce a larger proportion of assholes than subject nations and are more likely to have them in positions of authority yep those that win battles collect tthe spoils lead and breed want it to be different lead don t whine,0,ham_273_0886.a901020854d0c42772ba10e45212ee82.eml,d8c28c67cbceb1a140736801b1fc37be8706b1d19caf7dbe6812a7278bfdd52f,2026-05-23T09:58:29.230456+00:00
re sprint delivers the next big thing these are being advertised all over the uk chief come on seems to be to the same people who use phones for text messaging i e teenagers hi we re at the beach and i met this awesome guy here s his pic tom,0,ham_274_00463.4d93152b4c4c397486807b53501aed8b.eml,be63a4fc5e8c698595a28e5fbfc83cf3bae3b2ba8c6577ba81043c47552d22f5,2026-05-23T09:58:29.230609+00:00
use perl stories for 2002 10 07 use perl daily newsletter in this issue security hole found in the safe module security hole found in the safe module posted by rafael on sunday october 06 06 21 modules http use perl org article pl sid 02 10 06 1118222 0 rafael writes a security hole has been discovered in safe pm when a safe compartment has already been used there s no guarantee that it s safe any longer because there s a way for code executed within the safe compartment to alter its operation mask thus programs that use a safe compartment only once aren t affected by this bug read below for the fixes this story continues at http use perl org article pl sid 02 10 06 1118222 discuss this story at http use perl org comments pl sid 02 10 06 1118222 links 0 http use perl org rafael copyright 1997 2002 pudge all rights reserved you have received this message because you subscribed to it on use perl to stop receiving this and other messages from use perl or to add more messages or change your preferences please go to your user page http use perl org my messages you can log in and change your preferences from there,0,ham_275_01816.6b3df134031475f588f5f5533afd344e.eml,8cbe8716a785c109efa772b11e17b9edf6b554e399fb6ebe36c1d882bc890705,2026-05-23T09:58:29.230784+00:00
a matter of opinion url http www newsisfree com click 0 8357899 215 date 2002 09 29t00 39 55 01 00 media it only took one column in a newspaper by rod liddle editor of radio s flagship new show to put the bbc under pressure jamie doward and vanessa thorpe report on unease within the corporation s top brass and how the affair could shape its future,0,ham_276_2149.0433d818006a650f384c28b22a646b5f.eml,5e4619c633593bc67ce902ffcfcd8737e9a9dd073e7f311aabbdf107c8f70d8f,2026-05-23T09:58:29.230906+00:00
kick me url http www livejournal com talkread bml journal jwz itemid 48335 date not supplied http www livejournal com talkread bml journal jwz itemid 48335,0,ham_277_2068.2f532eee36ce04932cb6293ae3ec41d6.eml,162c279d4c756384e1e102f4afca4fe62eedc85f32c23a006b30545e2c556154,2026-05-23T09:58:29.231024+00:00
re zzzzteana nothing like mama used to make i just had to jump in here as carbonara is one of my favourites to make and ask what the hell are you supposed to use instead of cream isn t it just basically a mixture of beaten egg and bacon or pancetta really you mix in the raw egg to the cooked pasta and the heat of the pasta cooks the egg that s my understanding martin yahoo groups sponsor 4 dvds free s p join now http us click yahoo com pt6ybb nxieaa mg3haa 7gsolb tm to unsubscribe from this group send an email to forteana unsubscribe egroups com your use of yahoo groups is subject to http docs yahoo com info terms,0,ham_278_0007.c75188382f64b090022fa3b095b020b0.eml,4f35fdeda18a9cd2c7101edabcbb576c06fca4dc45c0520d128a174ba8bdd1e6,2026-05-23T09:58:29.231217+00:00
cnet news context hollywood silicon valley a way out cnet news context search news com all cnet the web live tech help now april s tech award 1 million open jobs news com top cios zdnet peoplesoft july 11 2002 hollywood silicon valley a way out the controversy over digital file swapping is no closer to an amicable resolution than it was when peer to peer technology first came into vogue charlie cooper executive editor commentary just desserts for scofflaws u s rep howard l berman weighed in this week arguing that piracy over p2p networks robs songwriters on a massive scale the congressman from hollywood has authored a bill to stop illegal digital downloads by giving copyright owners the ability to technologically impair the distribution of copyrighted works read full story spotting a scam in sheep s clothing berman s proposal received a cool reception in silicon valley where rules are frowned upon and unfettered innovation reigns supreme so it was that streamcast ceo steve griffin spoke for many in the community when he wrote that berman s proposal won t work what s more he wondered was berman really concerned about controlling piracy or could the congressman from hollywood be influenced by certain constituents conspiracy buffs this week had a field day read full story how to curb digital piracy the odds that either side will raise the white flag are slim but must this debate necessarily turn into an endless donnybrook former white house staffer jonathan greenblatt doesn t buy into historical determinism and believes hollywood can respond to the challenge of new media first it must shy away from any legislation that aims to control technology or enforces any draconian digital rights management rules what other suggestions does he offer read on read full story writing file sharing s final chapter all this occurs as the p2p community lost one of its brighter lights computer scientist and entrepreneur gene kan died june 29 kan who helped to develop an early open source version of gnutella software wrote a column for cnet news com on june 21 drawing on the lessons learned from the history of peer to peer technology in this highly nuanced piece kan offers a timely warning about what can happen when people get overly excited about new technologies read full story ceos are you too focused conventional wisdom has it that focus is de rigueur for any corporation hoping to achieve superior performance the flip side of this argument is that markets are quick to discount the valuations of diversified companies because of perceived shortcomings but researchers at mckinsey offer an alternative idea suggesting that there s a particularly fertile middle ground between focus and diversification read full story the e mail address for your subscription is qqqqqqqqqq cnet newsletters spamassassin taint org unsubscribe manage my subscriptions faq advertise please send any questions comments or concerns to dispatchfeedback news com price comparisons product reviews tech news downloads all cnet services copyright 2002 cnet networks inc all rights reserved,0,ham_279_00034.a3365d4376445f183171dad145d0b82d.eml,68979d289be5492018703de0f1a35eb71c7e0eb0e7e5353a19789d90c40bca3f,2026-05-23T09:58:29.231627+00:00
times square as it was url http boingboing net 85524541 date not supplied img http www craphound com images tsquarebw jpg wonderful gallery of historical advertising and postcard photos of times square at lileks s site stefan urges us to have some mercy on his bandwidth budget and consider using the tip jar link 1 discuss 2 thanks stefan 1 http www lileks com nyc timessquare index html 2 http www quicktopic com boing h zqs82idfzwr,0,ham_280_2394.cda81aa093088e4a7d1619d62fe85e9f.eml,3555234170eeb38db3f9d0b008fa54d6f6f17b19f570b4b769c4efcb06b34a13,2026-05-23T09:58:29.231771+00:00
re satalk tru64 compile of sa don newcomer wrote i m a new user or about to be hopefully of sa but i ve run into some compilation errors that prevent me from installing rather than picking through the code i thought i d avoid reinventing the wheel and ask here when i run the make i get the following cc error spamd spamc c line 50 in this declaration in addr t has no linka ge and has a prior declaration in this scope at line number 572 in file usr inc lude sys types h nolinkage typedef unsigned long in addr t base type for internet address don t worry about the warnings to fix the error edit spamc c and right after the line that says define ex max 77 add if defined osf extern char optarg typedef unsigned long in addr t base type for internet address endif you re adding the two lines that start with rick this sf net email is sponsored by thinkgeek welcome to geek heaven http thinkgeek com sf spamassassin talk mailing list spamassassin talk lists sourceforge net https lists sourceforge net lists listinfo spamassassin talk,0,ham_281_1473.e93e78909cb4c5fb6092e767671be761.eml,c23e55ed557cbe3a343cc746cd81ff6256ea02787e3af4fe2ca587b50e4b30e4,2026-05-23T09:58:29.231989+00:00
pitch dark bar opens for blind dates this is preaty neat adam l duncan beberg http www mithral com beberg beberg mithral com pitch dark bar opens for blind dates thu sep 5 10 09 am et berlin reuters diners at berlin s newest restaurant cannot see what they are eating and have to be guided to their table by blind waiters because the bar is pitch black the restaurant which opened wednesday aims to make guests concentrate on senses other than sight holding on to one another the first visitors followed waiter roland zimmermann 33 into the dining room although the phd student has been blind since childhood he is the only one able to point out chairs cutlery and drinks i m putting your plate right in front of you zimmermann said i can t find my mouth one voice replied out of the dark i wonder what this dish is lasagne or some casserole another invisible guest said in the unsicht bar which means invisible in german diners cannot choose complete dishes from the menu but can only indicate whether they would like a fish meat or vegetarian option we want people to have an extraordinary experience of tasting feeling and smelling said manfred scharbach head of the organization for blind and sight restricted people which is running the bar people are surprised that their tongues and taste senses are taking over and are sending signals which their eyes would normally have sent he added of the 30 staff 22 are blind an average meal lasts about three hours and the waiters are always around to help scharnbach said and at the end of the night they will even reveal what customers have actually been eating,0,ham_282_00459.1b37170cbdad7f2ad4051ccff4d2b863.eml,fff229f6773578ec36a24bc9d528c73baaf4db8507a350f697ccfe1681e800bc,2026-05-23T09:58:29.232194+00:00
re razor users false positives on eff messages begin pgp signed message hash sha1 de i friday 02 august 2002 18 01 la marc perkel cusku di e hi everyone i m the systems admin for the electronic frontier foundation and i m using razor running under spam assassin there and one my own personal server generally it works fine with near 0 false positives except that almost all the false positives i ve seen are on messages that originated at eff so i am wondering why razor is catching eff email and how is this happening below is an example of what i m talking about i added code to my procmailrc on the other account so that anything that comes on bugtraq and is in razor is revoked bugtraq is moderated so spam doesn t get through it the recipe revoked a message about an hour after i added it 0 wc razor check 0 a 0 some bugtraq specific header fesmri ixazon dynip com 0 e razor revoke cmeclax begin pgp signature version gnupg v1 0 7 gnu linux id8dbqe9sxod3 k1hdmg9jmraqz2aj4yysmri9qp3l8c61t9sfl5yq1y6gceja71 cretkenio9oyi7hglm112ji jodf end pgp signature this sf net email is sponsored by thinkgeek welcome to geek heaven http thinkgeek com sf razor users mailing list razor users lists sourceforge net https lists sourceforge net lists listinfo razor users,0,ham_283_00564.5d9d3d4ebddcd338604ae63d5b01f037.eml,818b3460366b27f17d6be2f69588639c6359478b6aa98c6c5caea04905155b03,2026-05-23T09:58:29.232407+00:00
re entrepreneurs on fri 23 aug 2002 robert harley wrote it s an amusing anecdote i don t know if it s true or not but certainly nothing here supports the authoritative sounding conclusion status false so thats the trick just let any anecdotal utterances you like be deemed true until proven false and then hold other data to the opposite standard yeah i see how that could be a handy tool rh before teh lablemongers are out and about i could give a shit what bubbau utters its all shite kill your idols folks your slips are showing tom http xent com mailman listinfo fork,0,ham_284_0991.f273a70df275a44e46f4544897eaee23.eml,5559350b62eb3e9dbad36a22bcf32703313b9512e531c80101d293c45651c59d,2026-05-23T09:58:29.232574+00:00
ilug connecting at 1200bps in rh7 3 help hi all anyone ever try connecting at 1200bps in linux i ve got a usr 56k faxmodem which is meant to connect to another same modem and i have to connect at this speed due to the nt port settings on the remote side but the modem handshake always fails at this speed the modem handshake works at slightly higher speeds 4800bps to 57600bps but that is no good for tx rx ing data to the remote server as it insists at talking at the speed of treacle 1200bps note minicom fails to handshake at 1200bps but hyperterm in windows worked first time any ideas baud 1200 7 data bits even parity i am doing a atz3 to reset the modem then i send this init string at f1e1v1q0x4y0s32 232 a1 b0 c1 d2 h0 i0 k1 m4 n0 p0 r1 s0 u0 y1 which is most of the defaults usr said to set s15 128 disables v 42 set s32 98 disable v 92 x2 but the s15 128 just makes the handshake lockup instead of just giving up btw this is a bank s system i am connecting to so reconfiguring their modems may be difficult colin colin nevin software engineer merit solutions ltd dublin 5 goatstown cross dublin 14 printed using 100 recycled electrons irish linux users group ilug linux ie http www linux ie mailman listinfo ilug for un subscription information list maintainer listmaster linux ie,0,ham_285_00268.ed64201ab977eaad5fd6ad999c2f8255.eml,9923ea0d29a409c049342fd6c2259f5061e82554681555878c3a8aab7420a39f,2026-05-23T09:58:29.232781+00:00
re al qaeda s fantasy ideology policy review no 114 at 12 35 am 0400 on 8 17 02 gary lawrence murphy wrote wasn t the aztec population that greeted cortez already largely decimated by the microbiology brought over by desoto nearly a hundred years before from my pbs education michael whatsisname the alexander guy among other things on the subject i believe the smallpox stuff happened during the invasion the conquistadores themselves were in fact disease vectors r a hettinga the internet bearer underwriting corporation 44 farquhar street boston ma 02131 usa however it may deserve respect for its usefulness and antiquity predicting the end of the world has not been found agreeable to experience edward gibbon decline and fall of the roman empire http xent com mailman listinfo fork,0,ham_286_01059.5ffb15c6c0396744fc346988cd91053f.eml,ed5081f601d77c4c130ea6107547fa82ee6c6028e4c630bac86c23ea15e657f5,2026-05-23T09:58:29.232967+00:00
news com linux is a serious competitor said ballmer url http scriptingnews userland com backissues 2002 09 24 when 11 41 50am date tue 24 sep 2002 18 41 50 gmt news com 1 linux is a serious competitor said ballmer 1 http rss com com 2100 1001 959165 html type pt part rss tag feed subj news,0,ham_287_01864.5c470b3dac9aa63055ed0d4557f9c43f.eml,48bf9098b930abc3a02c2b01d0d623610f25da29876003af75380d9b82dd9d14,2026-05-23T09:58:29.233086+00:00
horror writers against illiteracy url http boingboing net 85485985 date not supplied the horror writers of america are hosting a charity auction on ebay to raise money for american literacy charities among the items up for auction a rare softcover advance copy bound galley of thomas harris the silence of the lambs issued by st martin s press in 1988 the first u s hardcover edition of clive barker s the damnation game and a bundle of limited edition prints depicting scenes from stephen king novels such as carrie and the shining link 1 discuss 2 1 http www wired com news culture 0 1284 55319 00 html 2 http www quicktopic com boing h qwd2yrcqafuqw,0,ham_288_01892.701fbf72f73f9dacf3fd176e14660a04.eml,cac35d8237ee3e5fab3274d2f74b63c8918ce6fe363442c0fc7eb2e858afb266,2026-05-23T09:58:29.233219+00:00
lest anyone doubt that brent has a good heart i laughed because here s t url http scriptingnews userland com backissues 2002 09 24 when 9 13 33am date tue 24 sep 2002 16 13 33 gmt lest anyone doubt that brent 1 has a good heart i laughed because here s the irony on this site on my own personal weblog radio userland rather than netnewswire is the most used aggregator 1 http inessential com 2002 09 21 php,0,ham_290_1977.28fbce6e72a12724199a85f34bc6e238.eml,60e7817e3d6a3f6d6071edf05b7f083a8e1bf4a019cfd930dce1f0cead5f2fc6,2026-05-23T09:58:29.233613+00:00
re avast there matey ben hammersley wrote on thursday sep 19 2002 at 14 51 europe london bill kearney wrote from the completely unrelated but funny department talk like a pirate day http www washingtonpost com wp dyn articles a5011 2002sep11 html which is today of course that and piratecore rapping style http poorman blogspot com 2002 09 01 poorman archive html 81798893 anything just anything to get us off the geek dating tips topic bill kearney arrr he be a scurvy dog that bill kearney well shiver me timbers but my favorite pirate phrase is missing from both of those arrr and wondering if there s a rap equivalent owen http www quinion com words qa qa shi2 htm q and a section shiver my timbers from tad spencer please could you tell me where the phrase shiver my timbers originated this is one of those supposedly nautical expressions that seem to be better known through a couple of appearances in fiction than by any actual sailors usage it s an exclamation that may allude to a ship striking some rock or other obstacle so hard that her timbers shiver or shake so implying a calamity has occurred it is first recorded as being used by captain frederick marryat in jacob faithful in 1835 i won t thrash you tom shiver my timbers if i do it has gained a firm place in the language because almost fifty years later robert louis stevenson found it to be just the kind of old salt saying that fitted the character of long john silver in treasure island cross me and you ll go where many a good man s gone before you some to the yard arm shiver my timbers and some by the board and all to feed the fishes since then it s mainly been the preserve of second rate seafaring yarns,0,ham_291_0710.3005b6bc245758d98c9a9626c1de69a7.eml,bce00f94ba2c783955c09deb752b241753ee45b13231ea7ab09b30cb3517863d,2026-05-23T09:58:29.233840+00:00
re one scam to rule them all at 12 05 am 7 30 02 0700 bitbitch magnesium net wrote common the origination at least to npr s knowledge starts with the scam elements being transposed from nigeria to london england instead of the bereved widow of a nigerian national the originating con was directed to the heirs of sir frances drake s estate if you were chosen as an heir you could contribute a portion of your money so that a fellow heir and scam artist could reclaim the monetary largess in the court of england by proving that elizabeth i had nulled sir drake s will and taken his fortune as her own oscar hartzell the gent who started this scam way back in the early 1800s managed to gain quite a fortune all on the backs of idiots sound familiar coincidentally enough i m currently in the middle of a pretty good book about the francis drake scam called drake s fortune by richard raynor despite being pretty familiar with the whole 419 scam stuff see my earlier fork post from a few months back about how the whole scam works http www xent com pipermail fork 2002 may 011928 html i never put the two together as being related apparently i suck at pattern matching mike http xent com mailman listinfo fork,0,ham_292_00930.d20e3d61ecf2c7f599c99808529b333c.eml,fd274d5bc1bdb871104db62afc5410d5eb8f0875f77aa15f203887c64e0f9eca,2026-05-23T09:58:29.234037+00:00
michael jordan may announce he s coming back to play dead horse gets another whack url http www newsisfree com click 3 8256507 1717 date 2002 09 25t23 11 07 01 00 img http www newsisfree com images fark msnbc2 gif msnbc,0,ham_293_01946.c1c46e47ea231deff72265e4913d2989.eml,60329a826b354e743931a751029051db7d3915adf36631720bff840efe3bff51,2026-05-23T09:58:29.234149+00:00
